epoch,accuracy,c_loss,d_loss,g_loss,imp_loss,reg_loss,total_g_loss,val_accuracy
100,0.7561110258102417,0.8222098350524902,0.4973470866680145,0.22206586599349976,8.370942668989301e-05,0.0047103241086006165,0.2268599271774292,0.819140613079071
101,0.7563506364822388,0.8212644457817078,0.49734702706336975,0.22206583619117737,8.296919986605644e-05,0.004689929075539112,0.2268388718366623,0.8192383050918579
102,0.7566861510276794,0.820349395275116,0.4973470866680145,0.22206582129001617,8.223713666666299e-05,0.004669603426009417,0.22681768238544464,0.8192708492279053
103,0.7570096850395203,0.8194635510444641,0.4973470866680145,0.22206583619117737,8.151346992235631e-05,0.0046493480913341045,0.22679667174816132,0.819531261920929
104,0.7572852969169617,0.8186072707176208,0.49734702706336975,0.2220657914876938,8.079798135440797e-05,0.004629163071513176,0.22677576541900635,0.8197916746139526
105,0.7577525973320007,0.8177800178527832,0.4973470866680145,0.22206582129001617,8.009067096281797e-05,0.004609047435224056,0.22675499320030212,0.81982421875
106,0.7579922080039978,0.8169821500778198,0.4973471164703369,0.22206582129001617,7.93916333350353e-05,0.00458900211378932,0.2267342358827591,0.8198893070220947
107,0.7582318782806396,0.8162127733230591,0.4973471164703369,0.22206582129001617,7.870081026339903e-05,0.004569025710225105,0.22671352326869965,0.8200520873069763
108,0.7584475874900818,0.8154718279838562,0.4973470866680145,0.22206586599349976,7.801822357578203e-05,0.0045491172932088375,0.22669298946857452,0.8203125
109,0.758675217628479,0.8147590756416321,0.4973471164703369,0.22206582129001617,7.734380051260814e-05,0.0045292796567082405,0.22667233645915985,0.8202148675918579
110,0.7587950825691223,0.8140726685523987,0.4973470866680145,0.22206588089466095,7.667758472962305e-05,0.004509509075433016,0.22665207087993622,0.8202799558639526
111,0.7589747905731201,0.8134143948554993,0.4973471164703369,0.22206582129001617,7.60195980546996e-05,0.004489812534302473,0.2266317754983902,0.8203450441360474
112,0.7591784596443176,0.812782883644104,0.497331827878952,0.2222084254026413,7.536971679655835e-05,0.004470167215913534,0.22675402462482452,0.8205729126930237
113,0.7594780325889587,0.8121769428253174,0.49727851152420044,0.22226223349571228,7.47280937503092e-05,0.0044506085105240345,0.2267875373363495,0.8204752802848816
114,0.7597895860671997,0.8115969896316528,0.49727845191955566,0.22226214408874512,7.409469253616408e-05,0.004431114997714758,0.22676730155944824,0.8204427361488342
115,0.7599573135375977,0.8110422492027283,0.49727851152420044,0.2222621589899063,7.346938218688592e-05,0.004411679692566395,0.22674736380577087,0.820507824420929
116,0.7601370811462402,0.8105114698410034,0.49727845191955566,0.22226211428642273,7.285222091013566e-05,0.0043923258781433105,0.22672738134860992,0.8204752802848816
117,0.7603647708892822,0.8100047707557678,0.4972682595252991,0.22225427627563477,7.224329601740465e-05,0.00437303027138114,0.22669953107833862,0.8205729126930237
118,0.76054447889328,0.8095213770866394,0.4972243010997772,0.22211258113384247,7.16423528501764e-05,0.004353803116828203,0.22653800249099731,0.8206380009651184
119,0.760772168636322,0.8090605139732361,0.4972243010997772,0.2221124768257141,7.104956603143364e-05,0.004334645811468363,0.22651824355125427,0.8207682371139526
120,0.7608799934387207,0.8086218237876892,0.497224360704422,0.22211258113384247,7.046497921692207e-05,0.004315550904721022,0.22649846971035004,0.8207031488418579
121,0.7610956430435181,0.8082051873207092,0.49722427129745483,0.2221125066280365,6.988845416344702e-05,0.004296524450182915,0.22647902369499207,0.8208333253860474
122,0.7612754106521606,0.8078091740608215,0.49722427129745483,0.2221125066280365,6.931996176717803e-05,0.004277563653886318,0.226459339261055,0.8209310173988342
123,0.7613592743873596,0.8074337840080261,0.4972243010997772,0.2221125215291977,6.875969120301306e-05,0.0042586675845086575,0.22644010186195374,0.821093738079071
124,0.7614790797233582,0.8070783615112305,0.497224360704422,0.22211255133152008,6.820731505285949e-05,0.004239838104695082,0.2264205664396286,0.8210286498069763
125,0.7615989446640015,0.8067429661750793,0.49722427129745483,0.2221124768257141,6.766301521565765e-05,0.004221074283123016,0.226401224732399,0.8210286498069763
126,0.7617067694664001,0.8064271211624146,0.497224360704422,0.2221125215291977,6.712666800012812e-05,0.004202377051115036,0.2263820320367813,0.8210611939430237
127,0.7619224786758423,0.8061296939849854,0.4972243010997772,0.2221124768257141,6.659822247456759e-05,0.004183742683380842,0.2263629138469696,0.8210286498069763
128,0.7621141672134399,0.8058507442474365,0.49722427129745483,0.22211241722106934,6.6077642259188e-05,0.004165175370872021,0.22634370625019073,0.8210611939430237
129,0.7622339725494385,0.8055897355079651,0.4972243010997772,0.2221125215291977,6.556493462994695e-05,0.00414667371660471,0.22632481157779694,0.8209635615348816
130,0.7623538374900818,0.8053465485572815,0.49722427129745483,0.22211246192455292,6.505995406769216e-05,0.004128236323595047,0.22630584239959717,0.820996105670929
131,0.7625215649604797,0.8051198720932007,0.4972243010997772,0.2221124768257141,6.456278060795739e-05,0.004109865520149469,0.22628694772720337,0.8210286498069763
132,0.7625335454940796,0.8049099445343018,0.4972243010997772,0.22211241722106934,6.407330511137843e-05,0.004091556649655104,0.22626808285713196,0.821093738079071
133,0.7625455260276794,0.8047167062759399,0.4972243010997772,0.22211241722106934,6.359152757795528e-05,0.004073312971740961,0.22624945640563965,0.8211262822151184
134,0.762665331363678,0.8045388460159302,0.49722427129745483,0.22211241722106934,6.311734614428133e-05,0.004055133555084467,0.2262306958436966,0.8211588263511658
135,0.7627133131027222,0.8043762445449829,0.49722427129745483,0.22211238741874695,6.265074625844136e-05,0.004037018865346909,0.22621208429336548,0.8211914300918579
136,0.7628331184387207,0.8042281270027161,0.49722427129745483,0.22211234271526337,6.219161878107116e-05,0.004018968436866999,0.22619354724884033,0.8210611939430237
137,0.7630128264427185,0.8040945529937744,0.4972243010997772,0.22211238741874695,6.174000009195879e-05,0.004000981338322163,0.22617506980895996,0.8210611939430237
138,0.7632405161857605,0.8039740920066833,0.49722427129745483,0.22211246192455292,6.129567918833345e-05,0.0039830575697124004,0.22615692019462585,0.8211588263511658
139,0.763360321521759,0.8038684725761414,0.49722427129745483,0.22211243212223053,6.085872519179247e-05,0.003965196665376425,0.2261384129524231,0.8212890625
140,0.763444185256958,0.8037745952606201,0.49722427129745483,0.2221124768257141,6.0429025324992836e-05,0.003947400022298098,0.22612044215202332,0.8213216066360474
141,0.763588011264801,0.8036948442459106,0.49722427129745483,0.22211231291294098,6.000650319037959e-05,0.003929665312170982,0.22610197961330414,0.8212890625
142,0.7636838555335999,0.8036264777183533,0.49722427129745483,0.22211231291294098,5.9591086028376594e-05,0.003911994397640228,0.2260839343070984,0.8214192986488342
143,0.7637317776679993,0.8035709857940674,0.49722427129745483,0.22211235761642456,5.918258830206469e-05,0.0038943865802139044,0.2260659784078598,0.8214518427848816
144,0.7638635635375977,0.8035260438919067,0.497224360704422,0.22211238741874695,5.878106821910478e-05,0.0038768404629081488,0.2260480523109436,0.8214518427848816
145,0.763983428478241,0.8034930229187012,0.49722427129745483,0.22211241722106934,5.838642755406909e-05,0.0038593558128923178,0.226030170917511,0.8214192986488342
146,0.7641631364822388,0.8034704327583313,0.497224360704422,0.2221124768257141,5.799862265121192e-05,0.0038419354241341352,0.2260124534368515,0.821484386920929
147,0.7642350196838379,0.8034588694572449,0.49722427129745483,0.2221124768257141,5.761755528510548e-05,0.0038245769683271646,0.22599481046199799,0.8215494751930237
148,0.7644028067588806,0.8034564852714539,0.49722427129745483,0.2221125066280365,5.7243181800004095e-05,0.0038072792813181877,0.22597701847553253,0.821582019329071
149,0.7644627094268799,0.8034647107124329,0.4972243010997772,0.22211241722106934,5.6875422160374e-05,0.0037900428287684917,0.22595945000648499,0.821582019329071
150,0.7645944952964783,0.8034818768501282,0.49722427129745483,0.2221125066280365,5.651418905472383e-05,0.0037728697061538696,0.22594192624092102,0.8216145634651184
151,0.7646664381027222,0.8035088181495667,0.4972245395183563,0.22211231291294098,5.61593406018801e-05,0.003755757352337241,0.22592422366142273,0.8216145634651184
152,0.7647383213043213,0.8035449385643005,0.497224360704422,0.2221125066280365,5.5810949561418965e-05,0.0037387076299637556,0.22590705752372742,0.821484386920929
153,0.7647263407707214,0.8035885691642761,0.4972243010997772,0.22211241722106934,5.546881220652722e-05,0.003721717745065689,0.22588956356048584,0.8215494751930237
154,0.7647862434387207,0.8036414980888367,0.49722427129745483,0.22211238741874695,5.5132884881459177e-05,0.003704789560288191,0.22587236762046814,0.8215169310569763
155,0.7647862434387207,0.8037020564079285,0.497224360704422,0.2221125066280365,5.480316394823603e-05,0.0036879228428006172,0.22585514187812805,0.821484386920929
156,0.76484614610672,0.8037709593772888,0.49722427129745483,0.22211255133152008,5.447950752568431e-05,0.0036711166612803936,0.22583812475204468,0.8214518427848816
157,0.7649419903755188,0.8038471341133118,0.497224360704422,0.22211259603500366,5.41619083378464e-05,0.0036543714813888073,0.2258210927248001,0.8214518427848816
158,0.7649539709091187,0.8039304614067078,0.49722427129745483,0.22211259603500366,5.385019176173955e-05,0.003637686837464571,0.2258041650056839,0.8214518427848816
159,0.7649899125099182,0.8040210008621216,0.49722427129745483,0.22211264073848724,5.354431050363928e-05,0.0036210608668625355,0.2257872074842453,0.8214518427848816
160,0.7650258541107178,0.8041186332702637,0.4972243010997772,0.2221125215291977,5.324431185727008e-05,0.003604496130719781,0.22577038407325745,0.8214192986488342
161,0.7650618553161621,0.8042226433753967,0.49722427129745483,0.2221124768257141,5.294990478432737e-05,0.003587991464883089,0.22575342655181885,0.8213866949081421
162,0.7651097774505615,0.804332971572876,0.4972243010997772,0.2221125066280365,5.266111111268401e-05,0.003571547335013747,0.22573669254779816,0.8213541507720947
163,0.7652295827865601,0.804449737071991,0.49722427129745483,0.22211241722106934,5.2377854444785044e-05,0.003555162576958537,0.22571997344493866,0.8212890625
164,0.765313446521759,0.8045729398727417,0.49722427129745483,0.22211235761642456,5.210008748690598e-05,0.0035388381220400333,0.2257034033536911,0.8213216066360474
165,0.7653613686561584,0.8047013282775879,0.49722427129745483,0.22211235761642456,5.1827617426170036e-05,0.0035225728061050177,0.225686714053154,0.8213541507720947
166,0.7654333114624023,0.8048359751701355,0.49722427129745483,0.22211235761642456,5.1560513384174556e-05,0.0035063663963228464,0.22567042708396912,0.8212565183639526
167,0.7654452919960022,0.8049759268760681,0.49722427129745483,0.22211243212223053,5.1298600737936795e-05,0.003490219824016094,0.2256539762020111,0.8211588263511658
168,0.7654333114624023,0.8051211833953857,0.49722427129745483,0.2221124768257141,5.1041915867244825e-05,0.003474131226539612,0.22563773393630981,0.8211262822151184
169,0.7655531167984009,0.8052710890769958,0.4972243010997772,0.22211241722106934,5.07902295794338e-05,0.003458102000877261,0.225621297955513,0.821093738079071
170,0.7655650973320007,0.805426299571991,0.49722427129745483,0.22211246192455292,5.0543545512482524e-05,0.003442131681367755,0.22560514509677887,0.8211262822151184
171,0.765625,0.8055859208106995,0.49722427129745483,0.2221125066280365,5.030179090681486e-05,0.0034262186381965876,0.22558902204036713,0.8210611939430237
172,0.7656489610671997,0.8057500720024109,0.4972243010997772,0.2221125066280365,5.006485662306659e-05,0.0034103654325008392,0.22557292878627777,0.8210286498069763
173,0.7656729221343994,0.8059185743331909,0.4972243010997772,0.22211238741874695,4.983268809155561e-05,0.003394569270312786,0.22555682063102722,0.8208333253860474
174,0.765708863735199,0.8060910105705261,0.49722427129745483,0.22211235761642456,4.9605256208451465e-05,0.003378832247108221,0.225540891289711,0.8208658695220947
175,0.7657208442687988,0.8062676787376404,0.49722421169281006,0.22211234271526337,4.9382320867152885e-05,0.0033631534315645695,0.22552497684955597,0.8208984136581421
176,0.7656968832015991,0.8064486980438232,0.49722427129745483,0.2221122682094574,4.91639475512784e-05,0.0033475325908511877,0.22550901770591736,0.82080078125
177,0.7656849026679993,0.8066330552101135,0.49722427129745483,0.22211234271526337,4.894995436188765e-05,0.003331968793645501,0.22549326717853546,0.82080078125
178,0.7657807469367981,0.8068207502365112,0.49722427129745483,0.22211241722106934,4.874033766100183e-05,0.0033164627384394407,0.2254776954650879,0.8207356929779053
179,0.7657807469367981,0.8070127367973328,0.49722421169281006,0.22211235761642456,4.853500649915077e-05,0.0033010137267410755,0.22546201944351196,0.8206380009651184
180,0.7657807469367981,0.8072068095207214,0.4972243010997772,0.22211234271526337,4.833390630665235e-05,0.0032856229227036238,0.22544635832309723,0.8205729126930237
181,0.7658407092094421,0.8074047565460205,0.4972243010997772,0.2221124768257141,4.8136949772015214e-05,0.0032702884636819363,0.2254309207201004,0.820507824420929
182,0.7658166885375977,0.8076053857803345,0.49722427129745483,0.22211238741874695,4.794401320395991e-05,0.003255011048167944,0.2254154533147812,0.8203125
183,0.7658646702766418,0.8078082203865051,0.49722427129745483,0.2221124768257141,4.7755074774613604e-05,0.003239790676161647,0.2254001349210739,0.8202474117279053
184,0.7658407092094421,0.8080145716667175,0.497224360704422,0.22211246192455292,4.757000715471804e-05,0.003224628046154976,0.22538474202156067,0.8201822638511658
185,0.7658287286758423,0.8082230687141418,0.49722427129745483,0.22211246192455292,4.738878124044277e-05,0.0032095215283334255,0.2253694385290146,0.820019543170929
186,0.7657208442687988,0.8084340691566467,0.49722427129745483,0.2221125066280365,4.721124787465669e-05,0.0031944711226969957,0.22535425424575806,0.8198567628860474
187,0.7656968832015991,0.8086472153663635,0.49722427129745483,0.22211241722106934,4.7037345211720094e-05,0.003179477294906974,0.22533899545669556,0.8197591304779053
188,0.7656729221343994,0.8088623881340027,0.49722427129745483,0.22211235761642456,4.6867058699717745e-05,0.00316454004496336,0.22532379627227783,0.8197265863418579
189,0.7656609416007996,0.8090800642967224,0.49722427129745483,0.22211235761642456,4.670027192332782e-05,0.0031496596056967974,0.22530877590179443,0.819628894329071
190,0.7656489610671997,0.8092994689941406,0.49722427129745483,0.22211238741874695,4.653700671042316e-05,0.003134834347292781,0.22529387474060059,0.819531261920929
191,0.7655770778656006,0.8095207214355469,0.49722427129745483,0.2221125066280365,4.63771284557879e-05,0.0031200642697513103,0.22527900338172913,0.8194987177848816
192,0.7655650973320007,0.8097435235977173,0.49722427129745483,0.22211243212223053,4.6220629883464426e-05,0.003105351934209466,0.2252640277147293,0.8193033933639526
193,0.765541136264801,0.8099678158760071,0.49722427129745483,0.22211238741874695,4.606737275025807e-05,0.0030906929168850183,0.22524923086166382,0.8191080689430237
194,0.7654812335968018,0.8101944923400879,0.4972243010997772,0.22211246192455292,4.5917375246062875e-05,0.0030760893132537603,0.22523446381092072,0.8191080689430237
195,0.7654932141304016,0.810421884059906,0.4972243010997772,0.22211243212223053,4.5770542783429846e-05,0.0030615427531301975,0.22521981596946716,0.8190104365348816
196,0.7653613686561584,0.8106509447097778,0.4972243010997772,0.22211243212223053,4.562677349895239e-05,0.0030470495112240314,0.22520512342453003,0.8189778923988342
197,0.7653254270553589,0.8108811378479004,0.49722495675086975,0.22211305797100067,4.54860673926305e-05,0.0030326119158416986,0.2251911759376526,0.8189127445220947
198,0.7653374075889587,0.8111122250556946,0.49722421169281006,0.22211235761642456,4.534829713520594e-05,0.0030182290356606245,0.22517600655555725,0.81884765625
199,0.7652655243873596,0.8113449215888977,0.49722421169281006,0.22211235761642456,4.5213429984869435e-05,0.003003900870680809,0.22516147792339325,0.8187174201011658
200,0.7652056217193604,0.8115782737731934,0.4972243010997772,0.22211246192455292,4.508143319981173e-05,0.002989627420902252,0.22514717280864716,0.818652331829071
